id,title,overview,video,original_language,popularity,release_date,vote_average,vote_count,genres,keywords
9444,Anastasia,"This animated adventure spins a more optimistic twist on the long-mythicized story of the ""lost daughter"" of Russia's last czar. A wicked sorcerer places a curse on the Romanov family, and Anastasia is separated from them during their attempts to escape from a rowdy revolt seizing their palace. Years later, after growing up with amnesia in an orphanage, ""Anya"" encounters two Russian men seeking a reward offered by the Dowager Empress Marie, for the return of her missing granddaughter. They decide to travel together to visit the Empress in Paris. Will Anya finally be reunited with her remaining family and find a loving home at last?",False,en,33.169,1997-11-20,7.6,4860,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 3462, 'name': 'czar / tsar / tzar'}, {'id': 4344, 'name': 'musical'}, {'id': 158620, 'name': 'russian revolution (1917)'}, {'id': 158627, 'name': 'train explosion'}, {'id': 158628, 'name': 'foreign language adaptation'}]"
20789,The Flyboys,Two boys from a small town find their courage tested when they accidentally stow away aboard an airplane owned by the mob...,False,en,13.501,2008-08-15,7.6,133,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","[{'id': 704, 'name': 'adolescence'}]"
12498,Sling Blade,"Karl Childers, a mentally disabled man, has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, he is deemed fit to be released into the outside world.",False,en,11.479,1996-08-30,7.6,668,"[{'id': 18, 'name': 'Drama'}]","[{'id': 5521, 'name': 'arkansas'}, {'id': 170630, 'name': 'repair shop'}, {'id': 170633, 'name': 'southern'}, {'id': 170646, 'name': 'death threat'}, {'id': 170648, 'name': 'religious art'}, {'id': 170652, 'name': 'father figure'}, {'id': 194413, 'name': 'intellectual disability'}]"
229,The Bride of Frankenstein,"After recovering from injuries sustained in the mob attack upon himself and his creation, Dr. Frankenstein falls under the control of his former mentor, Dr. Pretorius, who insists the now-chastened doctor resume his experiments in creating new life. Meanwhile, the Monster remains on the run from those who wish to destroy him without understanding that his intentions are generally good despite his lack of socialization and self-control.",False,en,13.477,1935-04-20,7.6,801,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 952, 'name': 'lightning'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1299, 'name': 'monster'}, {'id': 4271, 'name': 'hermit'}, {'id': 5314, 'name': 'mill'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 12999, 'name': 'black and white'}, {'id': 235810, 'name': 'comedic relief'}, {'id': 258464, 'name': 'frankenstein'}, {'id': 304301, 'name': 'shrunken human'}]"
25468,My Dinner with Andre,"Wallace Shawn and Andre Gregory, apparently playing themselves, share their lives over the course of an evening meal at a restaurant.",False,en,16.786,1981-10-11,7.6,299,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1946, 'name': 'restaurant'}, {'id': 4433, 'name': 'conversation'}, {'id': 168346, 'name': 'manhattan, new york city'}, {'id': 170071, 'name': 'story telling'}, {'id': 265603, 'name': 'two-hander'}]"
313297,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",False,en,25.992,2016-08-18,7.6,3289,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 2343, 'name': 'magic'}, {'id': 3446, 'name': 'forgiveness'}, {'id': 10121, 'name': 'stop motion'}, {'id': 47020, 'name': 'storytelling'}, {'id': 156189, 'name': 'origami'}, {'id': 198754, 'name': 'feudal japan'}, {'id': 240237, 'name': 'mother son relationship'}]"
283995,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,False,en,262.097,2017-04-19,7.6,19816,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9789, 'name': 'misfit'}, {'id': 9882, 'name': 'space'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}]"
11969,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",False,en,32.679,1993-12-25,7.6,1799,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]","[{'id': 1582, 'name': 'saloon'}, {'id': 1859, 'name': 'arizona'}, {'id': 4948, 'name': 'retirement'}, {'id': 5074, 'name': 'wyatt earp'}, {'id': 6145, 'name': 'right and justice'}, {'id': 6165, 'name': 'historical figure'}, {'id': 9550, 'name': 'doc holliday'}, {'id': 155841, 'name': 'gambler'}, {'id': 159845, 'name': 'tuberculosis'}, {'id': 163674, 'name': 'gunfighter'}, {'id': 195218, 'name': 'tombstone arizona'}, {'id': 207928, 'name': '19th century'}, {'id': 219366, 'name': 'ok corral'}]"
246741,What We Do in the Shadows,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,False,en,13.372,2014-06-19,7.6,3143,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 2412, 'name': 'commune'}, {'id': 2658, 'name': 'new zealand'}, {'id': 3133, 'name': 'vampire'}, {'id': 6054, 'name': 'friendship'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 12377, 'name': 'zombie'}, {'id': 12564, 'name': 'werewolf'}, {'id': 14632, 'name': 'suburb'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 157632, 'name': 'fraternity'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179860, 'name': 'nosferatu'}, {'id': 233011, 'name': 'communal living'}, {'id': 253396, 'name': 'wellington new zealand'}]"
398978,The Irishman,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",False,en,25.761,2019-11-01,7.6,6028,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 276, 'name': 'philadelphia, pennsylvania'}, {'id': 520, 'name': 'chicago, illinois'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 904, 'name': 'pennsylvania, usa'}, {'id': 1228, 'name': '1970s'}, {'id': 1857, 'name': 'irish-american'}, {'id': 2708, 'name': 'hitman'}, {'id': 3149, 'name': 'gangster'}, {'id': 3230, 'name': 'male friendship'}, {'id': 9826, 'name': 'murder'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10391, 'name': 'mafia'}, {'id': 155538, 'name': 'sicilian mafia'}, {'id': 157171, 'name': 'nonlinear timeline'}, {'id': 164400, 'name': 'labor union'}, {'id': 208611, 'name': '1950s'}, {'id': 208992, 'name': '1960s'}, {'id': 211706, 'name': 'mob family'}, {'id': 231921, 'name': 'jimmy hoffa'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 280520, 'name': 'criminal as protagonist'}, {'id': 280521, 'name': 'killer as protagonist'}]"
13830,Shottas,"A raw urban drama about two friends raised on the dangerous streets of Kingston, Jamaica. Biggs and Wayne take on the ""Shotta"" way of life to survive. As young boys, they begin a life of crime, eventually moving to the US where they begin a ruthless climb from the bottom. They remain bound to each other by their shottas loyalty as they aggressively take control of the Jamaican underworld.",False,en,21.384,2002-02-27,7.6,274,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 542, 'name': 'street gang'}, {'id': 9730, 'name': 'crime boss'}, {'id': 11148, 'name': 'police chase'}, {'id': 181858, 'name': 'gang violence'}, {'id': 181872, 'name': 'yardie'}, {'id': 181873, 'name': 'jamaican posse'}]"
9289,The Longest Day,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",False,en,16.918,1962-09-25,7.6,818,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'id': 836, 'name': 'resistance'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4299, 'name': 'normandy, france'}, {'id': 5300, 'name': 'allies'}, {'id': 9672, 'name': 'based on true story'}, {'id': 11139, 'name': 'steel helmet'}, {'id': 12995, 'name': 'historical fiction'}, {'id': 13065, 'name': 'soldier'}]"
650,Boyz n the Hood,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,False,en,21.383,1991-07-12,7.6,1688,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 542, 'name': 'street gang'}, {'id': 577, 'name': 'black people'}, {'id': 897, 'name': 'rap music'}, {'id': 898, 'name': 'hip-hop'}, {'id': 2394, 'name': 'ghetto'}, {'id': 3149, 'name': 'gangster'}, {'id': 3261, 'name': 'street war'}, {'id': 4562, 'name': 'rapper'}, {'id': 7920, 'name': 'violence in schools'}, {'id': 12670, 'name': 'los angeles, california'}]"
416144,Hotel Mumbai,"Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives.",False,en,13.4,2019-03-14,7.6,1341,"[{'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 4110, 'name': 'mumbai (bombay), india'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14636, 'name': 'india'}, {'id': 15354, 'name': 'struggle for survival'}, {'id': 18070, 'name': 'religious fundamentalism'}, {'id': 158774, 'name': 'terrorist attack'}, {'id': 182100, 'name': 'luxury hotel'}, {'id': 248527, 'name': 'jihadist terrorist'}, {'id': 252104, 'name': '2000s'}]"
948,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",False,en,32.864,1978-10-24,7.6,4822,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 2546, 'name': 'mask'}, {'id': 2604, 'name': 'babysitter'}, {'id': 3335, 'name': 'halloween'}, {'id': 6149, 'name': 'police'}, {'id': 10333, 'name': 'stalking'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10776, 'name': 'marijuana'}, {'id': 14805, 'name': 'maniac'}, {'id': 17987, 'name': 'killing spree'}, {'id': 18035, 'name': 'family'}, {'id': 156075, 'name': 'evil'}, {'id': 157701, 'name': 'psychotic'}, {'id': 207159, 'name': 'escaped killer'}]"
309809,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",False,en,21.043,2015-07-29,7.6,2545,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 490, 'name': 'philosophy'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 3469, 'name': 'utopia'}, {'id': 3800, 'name': 'airplane'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9736, 'name': 'little boy'}, {'id': 9825, 'name': 'growing up'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10873, 'name': 'school'}, {'id': 10938, 'name': 'old man'}, {'id': 12663, 'name': 'little girl'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 180787, 'name': 'social differences'}]"
343,Harold and Maude,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,False,en,13.302,1971-12-20,7.6,934,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 236, 'name': 'suicide'}, {'id': 314, 'name': 'life and death'}, {'id': 894, 'name': 'depression'}, {'id': 965, 'name': 'age difference'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1421, 'name': 'birthday'}, {'id': 1790, 'name': 'banjo'}, {'id': 1792, 'name': 'cliff'}, {'id': 1904, 'name': 'life planning'}, {'id': 2643, 'name': 'dead wish'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 3737, 'name': 'dying and death'}, {'id': 10329, 'name': 'wealth'}, {'id': 10683, 'name': 'coming of age'}, {'id': 34117, 'name': 'cult film'}, {'id': 157799, 'name': 'older woman younger man relationship'}, {'id': 241293, 'name': 'elderly lady'}, {'id': 282667, 'name': 'age-gap relationship'}]"
57158,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",False,en,45.031,2013-12-11,7.6,12006,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarf'}, {'id': 606, 'name': 'orcs'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3888, 'name': 'giant spider'}, {'id': 5774, 'name': 'forest'}, {'id': 10468, 'name': 'bear'}, {'id': 12554, 'name': 'dragon'}, {'id': 41538, 'name': 'turns into animal'}, {'id': 177912, 'name': 'wizard'}, {'id': 234213, 'name': 'sword and sorcery'}]"
1544,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",False,en,16.665,2005-02-01,7.6,886,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 212, 'name': 'london, england'}, {'id': 1022, 'name': 'workaholic'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 2778, 'name': 'florist'}, {'id': 2779, 'name': 'flower shop'}, {'id': 9094, 'name': 'womanizer'}, {'id': 9833, 'name': 'lesbian relationship'}, {'id': 158718, 'name': 'lgbt'}, {'id': 264386, 'name': 'lesbian'}, {'id': 266959, 'name': 'lgbt interest'}, {'id': 306330, 'name': 'newlyweds'}, {'id': 315385, 'name': 'lesbian love'}]"
666243,The Witcher: Nightmare of the Wolf,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",False,en,17.402,2021-08-23,7.6,796,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 1299, 'name': 'monster'}, {'id': 2343, 'name': 'magic'}, {'id': 13031, 'name': 'creature'}, {'id': 170362, 'name': 'fantasy world'}]"
4995,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",False,en,20.983,1997-10-07,7.6,2765,"[{'id': 18, 'name': 'Drama'}]","[{'id': 445, 'name': 'pornography'}, {'id': 596, 'name': 'adultery'}, {'id': 642, 'name': 'robbery'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 1228, 'name': '1970s'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2727, 'name': 'porn actor'}, {'id': 4056, 'name': 'custody battle'}, {'id': 5626, 'name': 'rags to riches'}, {'id': 9181, 'name': 'alter ego'}, {'id': 10683, 'name': 'coming of age'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14964, 'name': 'drugs'}, {'id': 18321, 'name': 'porn industry'}, {'id': 155490, 'name': 'disco'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 240237, 'name': 'mother son relationship'}]"
